img,x,y,z,dis
93,-4.0441,-5.7114,0.953,6.998202252721766
25,-1.0688,-6.9161,-4.2671,6.998197814437657
31,-2.406,6.5716,-2.192,6.998197093537735
83,-5.4812,-4.351,0.486,6.998196513388289
35,-6.4678,2.6725,-4.1026,6.998192130114749
92,-6.9966,0.1489,-2.4228,6.998184248074639
99,-6.1105,3.4112,-1.1653,6.99817802645803
98,4.0528,5.7052,2.0517,6.998177968585823
94,-3.0986,6.2748,6.3649,6.998173833222493
47,-6.9555,0.7716,0.5517,6.998167389395598
63,-0.7076,6.9623,-5.6436,6.998165406018923
28,6.5676,2.4168,3.5745,6.998163473369281
4,6.8763,-1.3003,4.825,6.9981627431776685
90,6.9971,0.1219,-5.1333,6.998161760062423
81,6.9316,-0.9629,-3.7046,6.9981608276746545
31,-5.6004,-4.1964,3.4352,6.998160695497067
68,-6.1156,-3.402,0.5341,6.998154568170097
2,0.9216,-6.9372,5.6814,6.998149069575469
22,-6.5531,-2.4558,-2.0163,6.9981478442513625
37,3.1038,6.2722,4.1742,6.9981474177099185
60,-6.8504,1.4304,-4.4739,6.99814434832549
15,-3.7768,-5.8915,-0.027,6.998141931255754
86,-3.9169,-5.7993,6.793,6.9981416176010605
80,-1.3821,6.8603,3.7364,6.9981366448505415
32,4.2428,5.5653,2.4649,6.998136604125414
56,-1.5663,6.8206,6.4257,6.99813404058539
89,6.6927,2.0449,3.0174,6.9981318435708255
98,0.8908,6.9412,-0.7805,6.998127040858861
80,1.201,-6.8943,-4.571,6.998126427123191
66,6.9844,-0.438,4.302,6.998120273330546
62,5.4966,-4.3314,5.7347,6.998116712373409
65,2.7405,6.4392,2.9252,6.998116667361297
92,2.6005,-6.497,4.6296,6.998114692543985
74,6.7266,-1.9304,2.3959,6.998113440063686
21,4.1428,-5.6401,-4.6459,6.998108305106459
41,-3.0016,-6.3217,6.8086,6.998106418882182
46,6.5262,-2.5263,2.2502,6.998105324300285
20,-5.6226,4.1665,-5.5267,6.998096384732065
40,1.6834,6.7926,-1.0431,6.998089047732959
24,1.8266,-6.7555,-4.2443,6.998088868398286
3,-5.274,-4.5998,-3.778,6.998088027454356
71,1.7102,6.7859,6.0665,6.9980870850540295
20,2.4122,-6.5692,0.4211,6.998078127600463
51,4.1724,-5.6182,6.3668,6.998077807512574
19,5.1073,-4.7842,-1.0598,6.998077088029254
29,4.056,-5.7028,3.865,6.998075724083013
71,-6.472,2.662,6.3174,6.998073163378617
48,6.3068,-3.0327,6.7484,6.99807084345393
40,-4.1031,-5.669,-1.5825,6.9980704919284715
13,5.9755,-3.6423,-1.0282,6.998067557547584
10,-0.4339,-6.9846,3.8995,6.998064473123979
58,1.1966,-6.895,6.2629,6.998062343249022
12,-2.9547,6.3437,-1.2903,6.9980555713712365
41,-4.5986,5.275,-0.3569,6.998053083536878
34,6.9884,0.3673,0.9343,6.998045716483997
27,5.7303,4.017,5.6491,6.99804451900672
46,6.2925,-3.0622,-0.5032,6.998044376109657
88,6.1553,-3.3294,-2.9282,6.9980441874855295
49,1.1171,6.9083,-4.6945,6.998036960462555
84,0.4979,6.9803,0.3878,6.99803490274234
15,-0.0864,-6.9975,-3.1639,6.9980333816008615
73,-5.7777,3.9485,3.5618,6.998033262281625
76,5.9599,-3.6677,-5.1784,6.9980305300848755
7,-6.9584,-0.7437,2.3687,6.998029740576986
16,-3.4323,6.0985,3.3412,6.998027260592802
68,3.8881,5.8185,-5.2234,6.998018566708722
36,-0.713,-6.9616,-0.8545,6.998017116298016
58,2.4326,-6.5616,-5.2947,6.998009525572254
40,-2.5211,6.5281,5.1323,6.998002202057385
77,-5.2488,-4.6284,-5.9767,6.99799885681614
83,6.8295,-1.5264,5.4007,6.997997371391333
74,5.9784,-3.6374,-5.1504,6.99799580737228
71,1.2207,-6.8907,-5.6858,6.997989352664092
32,-5.7555,-3.9807,6.7917,6.9979820477048955
90,3.2877,-6.1776,1.9483,6.997979211886815
19,6.347,2.9474,-4.9243,6.997969402619592
45,-0.5787,6.974,4.1589,6.99796896892234
92,-4.8736,-5.0219,-0.0236,6.997960886572602
87,-4.0489,5.7077,-2.5061,6.997959023886893
84,-0.6936,6.9635,-0.5876,6.997957788526592
88,5.1678,4.7186,3.463,6.997952757771376
64,-2.5082,-6.533,-1.3907,6.9979394281459735
85,2.0142,6.7018,4.0665,6.9979371874860385
43,-4.8997,-4.9964,-4.0564,6.997933484250905
12,4.3948,5.4458,2.653,6.997928599235634
32,6.0226,-3.5636,1.4715,6.997925101056741
15,4.3116,5.5119,0.5401,6.997923704213987
88,0.8774,6.9427,4.7295,6.9979221237450195
47,3.413,-6.1092,6.5063,6.9979206654548465
88,-5.3203,4.5459,0.9337,6.997913896297953
85,4.5765,5.294,2.5988,6.997913135356854
83,5.1275,-4.7623,-1.715,6.9979109411309315
23,6.9686,0.6398,4.0034,6.997908973400555
70,0.0996,6.9972,-0.7993,6.997908830500723
94,4.5678,5.3015,-1.8889,6.997906764883338
74,6.9682,-0.6441,5.1489,6.997905118676589
20,3.8825,5.8221,6.233,6.997903590361902
54,-3.3876,6.1233,-3.2404,6.9979023035478285
59,6.6295,2.2406,-5.0215,6.997896727588941
9,5.3014,-4.5679,6.6352,6.997896281740678
80,-6.97,-0.6242,-5.5963,6.99789437188073
94,1.14,-6.9044,3.2559,6.997881062150171
10,-1.7369,6.7789,-3.5717,6.997878737160284
65,5.8673,3.8138,-2.3315,6.99787680157346
90,-1.6383,6.8034,-5.2922,6.997876710117148
15,-4.493,-5.365,1.933,6.997876392163555
7,0.4651,6.9824,-4.2708,6.997873089017834
19,0.0813,6.9974,2.245,6.997872280200603
77,-4.9278,-4.9686,-2.8199,6.997871019102882
24,4.7042,-5.1808,-0.6194,6.997870124545038
13,6.9355,0.9322,0.5402,6.997868038910137
72,0.1895,-6.9953,-1.6724,6.997866270514177
55,-6.3763,2.8832,4.8637,6.99785995358581
71,6.8089,-1.6152,-5.3737,6.997856118126466
32,-0.626,-6.9698,-0.3807,6.997855960220959
53,-6.5107,2.5653,-0.9008,6.997855284299612
84,-6.9665,-0.6617,-2.8982,6.9978546098072085
40,-2.408,6.5705,-1.0893,6.99785211689987
88,-4.6301,5.2471,-2.475,6.997848556520783
7,3.5967,-6.0028,-4.7894,6.997846720956383
20,-1.4217,-6.8519,0.681,6.997839988167777
23,4.2364,-5.5698,5.1029,6.9978394522881135
95,3.5335,6.0402,-5.1399,6.997830970379321
18,6.6093,2.2993,0.0729,6.997830162271731
12,6.7134,1.9748,-3.3685,6.997826419682043
5,-6.6178,2.2747,-2.9673,6.997823728131483
67,-2.2938,6.6112,-4.8148,6.997819937666302
80,4.7327,-5.1547,3.508,6.997812613953021
25,6.8048,-1.6322,6.7942,6.997812506776672
11,6.0024,-3.5973,-3.2911,6.997812018767009
33,-6.8981,1.1771,1.5432,6.997810230350635
71,-3.5527,6.0289,3.9179,6.997807692413389
64,-6.9701,-0.6221,6.3517,6.997806972187787
37,-2.0565,-6.6888,3.7987,6.997802347165859
73,4.661,-5.2196,-5.4888,6.997795735801382
56,-1.2447,6.8862,3.4789,6.997787402458008
39,-6.8858,1.2469,-3.2071,6.997785453270198
95,-4.4517,-5.3992,0.7405,6.9977849016670985
58,-4.4185,5.4264,2.1617,6.9977824494621155
28,2.3342,-6.597,-4.8138,6.99777812166119
9,-1.6817,-6.7927,-4.0436,6.997777374281065
40,2.7295,6.4435,2.1957,6.9977755394125065
64,-5.7392,-4.0038,2.1513,6.997773294413017
67,-6.3592,-2.9205,-1.696,6.997767136022748
41,4.9821,4.914,2.5755,6.997765101087632
25,-2.353,6.5903,6.7331,6.9977612912988105
29,-4.1968,5.5996,-2.6253,6.9977603845801974
96,-6.9548,-0.7742,-3.8839,6.997758832654923
53,6.9709,-0.6124,3.6271,6.997748249972987
96,4.5516,-5.3152,5.4323,6.997743464860654
86,5.2078,-4.6741,-3.4318,6.997741896497756
33,-3.2791,-6.1819,-2.346,6.997741379902518
80,1.4709,6.8414,-1.4567,6.99773540297145
27,3.1364,6.2555,-4.1805,6.997734291183111
98,1.6062,6.8109,4.5269,6.997730864358817
72,2.9655,-6.3383,-3.4885,6.997730856499127
80,3.8015,-5.8751,-3.8208,6.99772836426222
8,-6.3503,2.9397,-5.9854,6.997724357246433
26,-6.675,2.1006,1.4812,6.997724298655957
61,-2.4342,-6.5607,-4.4013,6.997722067215873
34,-3.7353,-5.9174,4.0054,6.99772026091355
37,-1.0875,-6.9127,6.9233,6.9977194527931745
4,5.631,4.1545,-0.6256,6.997716145286261
19,-2.3562,6.5891,-5.1798,6.997707999766781
62,-6.6271,2.2471,6.7994,6.997707683234561
72,-3.468,6.0779,2.6149,6.997706224899699
34,5.5829,-4.2189,-0.8634,6.997706025548659
59,-4.5583,5.3094,6.7323,6.99770156908681
23,6.9969,0.1058,-2.6586,6.99769985423782
17,6.0506,3.5154,1.7002,6.997699444817561
99,3.9985,5.7428,4.3441,6.997696341654159
84,6.403,-2.823,-4.2773,6.997695191990003
11,-5.8291,3.8716,5.103,6.997692003082159
63,-4.8088,5.0836,6.3666,6.997681501754705
66,4.646,-5.2328,1.8235,6.997679032364945
22,6.9468,-0.8423,6.6936,6.997678152787537
76,-0.7449,-6.9579,3.9786,6.997660210384612
84,6.9416,0.8839,6.0092,6.997648874443473
1,0.3049,-6.991,3.6403,6.997645676225683
90,6.6704,-2.1149,-0.0325,6.99764518748986
48,-6.6143,-2.2843,-3.1467,6.997641815640466
90,4.8438,5.0502,-5.0925,6.997636635321958
44,-5.3322,-4.5315,-3.3764,6.997631677217658
81,-0.1509,6.996,-3.3502,6.997627227139211
63,2.2252,6.6344,5.3072,6.997626626221209
68,-3.9182,5.7978,6.4453,6.997626460450714
15,0.5019,6.9796,-0.1257,6.997622436942422
28,-5.7198,-4.0312,-3.9851,6.997619986824092
46,6.6161,2.279,-1.7646,6.997615323094004
11,-4.2498,-5.5593,-3.038,6.997615060147278
85,-4.1088,-5.6643,0.4896,6.997609015227987
62,4.4818,5.374,1.2665,6.997600105750542
85,-3.1528,-6.2471,0.7089,6.997600035012004
80,-5.5497,4.2623,-2.5899,6.997597543443035
3,1.5326,6.8277,5.1632,6.997596019348359
65,-2.4826,6.5424,-2.9373,6.997592480274912
37,-6.7224,-1.9431,-0.8801,6.9975923981037935
6,-5.3935,-4.4583,-1.6378,6.9975910955127985
15,3.0065,-6.3188,-1.5175,6.997590706093062
81,-6.696,2.0322,4.8287,6.997589073388062
21,-0.5505,-6.9759,-5.381,6.997587517137602
10,-4.0162,-5.7303,2.6628,6.997585335671156
17,1.0451,6.9191,2.0352,6.997583784421591
67,2.5292,-6.5245,-1.8372,6.99756764097354
16,1.7005,6.7878,1.7294,6.997565940382413
91,6.0811,3.4621,4.196,6.9975648349979584
19,5.9905,-3.6166,0.9298,6.997562847877824
21,2.254,-6.6246,3.0608,6.9975596574806
70,-0.1655,-6.9956,-3.6793,6.997557403122893
25,-5.32,4.5457,-4.4017,6.997555894024713
31,3.9669,-5.7645,3.4203,6.997553562495967
44,1.8608,6.7456,3.5009,6.997549285285527
19,-6.8618,1.3716,2.1884,6.997541411095757
40,-5.1346,-4.7541,-0.3487,6.997541280335543
19,-0.2834,6.9918,1.1439,6.99754119673475
97,4.7653,5.1242,-0.0055,6.99753597561313
7,-4.4872,-5.3694,2.1699,6.997529578358351
92,-2.446,6.5561,6.4265,6.997525506205747
43,-4.6338,5.2434,3.633,6.99752427648522
76,-2.3323,-6.5974,-5.9232,6.997521707719098
98,6.944,-0.8638,0.1069,6.997520020693045
59,5.9239,3.7246,5.074,6.9975164429960435
76,1.2899,6.8776,5.2652,6.997515542676559
77,-3.2343,6.2052,-1.6066,6.997514096448824
26,0.4282,6.9844,3.869,6.997513744180857
53,-3.7096,5.9333,1.5669,6.997512490163916
10,4.1056,-5.6665,-4.7958,6.997511958546409
91,-3.695,-5.9424,1.2881,6.997509754191129
25,-3.9134,5.8009,5.5541,6.997509583416089
84,-6.2778,-3.091,-0.9319,6.997503400499353
87,-0.4344,6.984,-1.9804,6.997496649516882
10,5.353,4.5067,1.1891,6.997496258662808
80,3.3121,6.164,-5.4449,6.997492580203283
86,3.3551,6.1407,-3.692,6.997491872092457
2,-5.0347,4.8597,6.5864,6.99749156341042
81,6.7433,1.8689,-0.1694,6.997491128969011
75,5.6463,4.1333,1.8731,6.997490448725172
23,-6.6591,2.1497,6.0527,6.997486898880197
85,0.9323,6.9351,-5.1101,6.997484926743323
77,-3.818,-5.8641,5.4537,6.9974847488222505
32,-6.9014,1.1556,-2.798,6.997480498007836
45,-2.5256,6.5258,4.8999,6.99747961769093
34,0.6001,6.9717,6.1173,6.9974796105455
54,1.0904,6.912,1.5267,6.997479271852114
89,2.181,6.6489,-0.7186,6.997473273260856
61,5.1905,-4.6929,5.6856,6.997471018875319
4,-6.8807,1.273,-5.0723,6.997468220006433
17,-3.0311,6.3069,-5.7639,6.997467743405467
58,-1.2126,-6.8916,-4.0843,6.997467350406146
49,-2.3108,-6.6049,-3.0847,6.997463872718457
56,-6.1845,-3.2736,0.695,6.9974636269151125
66,-6.261,-3.1248,-5.5841,6.997463543313391
47,0.4224,6.9847,6.2603,6.997460671557933
50,5.6615,4.1124,2.2349,6.997457824810379
75,-2.8497,-6.3909,2.9986,6.997456173496194
32,0.5916,6.9724,1.9624,6.9974532738704305
77,-5.9167,3.7359,0.7642,6.997448656474729
91,-2.6506,-6.476,2.1655,6.997446417086736
75,0.1562,-6.9957,-4.1226,6.997443599629796
2,-3.6309,-5.9817,5.4991,6.997440224825075
80,-4.7644,-5.1249,-4.0828,6.997435771052136
54,-0.5648,6.9746,0.1121,6.997431257254336
56,6.9967,0.1011,2.0315,6.997430392651291
82,-5.5176,4.3035,2.683,6.997429671672306
75,-2.7432,6.4373,1.3375,6.997426493361684
27,-5.8403,-3.8542,0.0957,6.9974253643751
56,-4.2927,5.526,3.0799,6.997424475476673
35,6.985,0.4168,2.4492,6.997424328994205
60,6.8958,1.1882,-4.2419,6.997419301428207
87,-6.654,-2.1652,-5.7591,6.997414311015176
83,-6.3475,2.945,-5.4611,6.997412468191367
10,-5.0669,4.826,-4.1085,6.997410350265304
13,0.0095,-6.9974,-3.7384,6.997406448820877
15,6.5891,2.3553,4.3451,6.997405011859754
50,4.4931,-5.3643,3.6115,6.997403954324776
3,-1.7447,-6.7764,5.4919,6.997397734158035
5,2.7136,6.4498,3.133,6.997395586930898
31,0.6621,-6.966,-4.9703,6.997394687310414
22,6.9865,0.3903,-5.2961,6.9973935390258
57,6.3919,2.8473,-4.3794,6.997392578668142
24,-1.933,6.7251,5.724,6.997389442499252
6,5.1213,-4.7682,-0.1867,6.997388436409687
72,-4.8426,5.051,2.5034,6.997383493849684
70,-5.6325,4.1519,-3.7474,6.9973802140515415
93,6.9935,-0.2329,0.8811,6.9973769842706055
10,2.7508,-6.434,-1.344,6.9973749820914986
88,5.4706,-4.363,4.8699,6.997373318610348
56,-1.8543,6.7472,5.9266,6.997366385290969
55,6.0372,-3.5377,5.2321,6.997364155880414
59,3.2205,-6.2122,3.1062,6.997360151514283
77,5.1095,-4.7808,-1.5952,6.997359422667953
72,0.5881,6.9726,-4.4282,6.997357527667141
17,3.5919,-6.0051,2.2669,6.997354615853051
37,2.1073,-6.6725,4.0889,6.997354467225453
60,-2.2392,6.6294,0.9596,6.9973538569948
23,-6.9768,0.5359,5.3484,6.997351431077333
55,0.9742,6.9292,-4.9641,6.997347946186469
18,0.8696,-6.9431,3.963,6.99734533734044
67,6.0192,-3.5682,-1.8431,6.997343773175647
25,-6.5389,2.4911,1.214,6.997341811002232
57,-6.5862,2.3632,-5.9036,6.997338399705991
63,5.1203,4.7692,4.2933,6.997338117455809
33,1.4526,-6.8449,0.8293,6.997335404995247
97,-6.4137,2.7977,-4.7105,6.99733327632749
9,2.3084,6.6056,-1.4693,6.997332486026371
63,-1.3184,-6.872,3.9689,6.997325386174349
62,-2.2462,-6.627,-2.1186,6.997324019937907
12,3.5843,-6.0096,-0.1357,6.997320819427961
13,-3.3947,6.1187,-0.7348,6.997319328142742
67,-6.4963,2.6001,-5.3402,6.997316178364388
28,6.8887,1.2281,-4.8019,6.997315006486416
71,1.8686,6.7432,6.0478,6.99731464206091
31,5.9398,-3.6988,-4.1104,6.997309874516063
96,-5.3265,4.5377,1.1594,6.99730830677054
69,-4.9039,4.9914,3.3459,6.997307279947051
46,2.7588,-6.4305,-4.0742,6.997307174192084
51,2.2664,-6.6201,4.4106,6.997306122358804
62,0.4889,6.9802,2.1176,6.997300568790796
25,-2.7271,-6.444,-3.3104,6.997300222943132
60,4.0779,5.6862,-3.5329,6.997295109540543
66,1.6817,-6.7922,4.8569,6.9972920283492535
72,-6.7656,-1.7857,3.9596,6.9972900361497095
89,-2.9961,-6.3234,4.6858,6.997285385776402
21,3.4745,6.0737,-0.3378,6.997283897341882
47,0.2587,-6.9925,0.5621,6.997283897341882
93,-3.6324,-5.9806,-0.9043,6.997278479523307
4,5.9927,3.6124,-0.0114,6.997277116850525
45,6.7566,-1.8194,-5.7459,6.997275178239026
60,0.848,-6.9457,6.9633,6.997274647318054
37,5.1896,-4.6936,1.339,6.997272977381975
52,-1.9179,-6.7293,2.5947,6.997272247097436
65,-6.3794,-2.8749,2.2631,6.99727049427132
47,6.4341,-2.7503,-5.045,6.99727038923036
31,4.6906,-5.1923,4.4591,6.997264297566585
75,-4.7066,5.1778,6.2529,6.997263493680941
92,-6.7561,1.8212,3.2076,6.997260653284255
18,-5.9899,-3.617,-4.8973,6.997255962875733
0,-4.5976,-5.2748,3.4043,6.9972452293742
86,-6.3136,3.0166,-2.2994,6.997243780232329
48,-6.5886,2.3562,5.1826,6.997237197637364
68,-6.9065,1.1232,1.4067,6.997236632414257
99,-6.5817,-2.3754,-5.9538,6.997235171837516
78,-3.2733,-6.1844,-5.7964,6.99723490030169
89,-4.7613,5.1275,4.2108,6.997230447827198
82,-2.2894,-6.6121,4.3313,6.9972293638268
19,6.9766,0.5369,-0.6648,6.997228677840964
18,1.7994,-6.7619,3.3597,6.997223161369087
21,-3.1868,6.2294,5.0121,6.997222205990032
17,-2.8084,6.4089,-4.497,6.997221575025333
79,-2.5339,-6.5223,3.1152,6.997217053943661
84,-6.7571,1.8173,-0.8058,6.99721228061576
33,-6.9399,-0.8937,5.272,6.997207421536109
47,-6.9409,-0.8859,-3.8337,6.997207415819543
56,-5.9462,-3.6883,4.0088,6.99720310767095
9,6.4324,-2.7541,-0.2945,6.9972020529637415
5,-4.9069,-4.9883,-0.6228,6.9971997613331
43,-6.1289,-3.376,-4.1989,6.997198811667423
15,1.9148,6.7301,5.2716,6.997192654915255
13,-6.9078,-1.1149,3.6075,6.997192497709349
61,0.091,6.9966,6.9545,6.997191762414404
84,-6.0135,-3.5775,-4.181,6.99719147229801
91,-6.4627,2.6822,2.5947,6.997191445858831
26,6.4001,-2.8283,-2.7631,6.9971823543480705
85,3.3066,-6.1666,-1.2581,6.997182227154013
23,2.6428,6.4789,3.1028,6.997180650090435
32,0.5231,6.9776,-4.3362,6.997180530042082
13,5.0758,-4.8163,2.4911,6.997177383059543
82,-3.4238,6.1023,2.3943,6.997175982494651
26,-6.6367,-2.2169,5.4252,6.997173179220306
34,-1.1597,6.9004,1.4455,6.997172589696499
98,3.0204,6.3117,6.586,6.99716893107491
47,3.4802,-6.0703,3.0284,6.997166149949563
96,-6.8387,-1.4807,-2.4528,6.997163009391735
88,-3.5349,-6.0386,-2.6394,6.997157134865558
60,6.9953,0.1612,-1.1473,6.997157103424219
36,-5.426,-4.418,5.8249,6.9971565653485275
76,-1.6932,-6.7892,3.049,6.997153912841992
41,6.9722,-0.5904,3.8968,6.997152635179542
51,-1.268,6.8813,3.0059,6.997150397840539
78,3.062,-6.2916,1.419,6.997147601701711
79,1.8278,-6.7542,3.3315,6.997147310154332
36,6.747,-1.8542,-1.0312,6.997147035756787
11,2.4652,6.5485,1.5516,6.997146796373505
64,6.989,-0.3374,3.9366,6.997139398354158
4,2.2406,-6.6287,0.8714,6.997138847414706
8,-1.2471,-6.8851,1.9049,6.997132299735371
38,5.3046,4.563,-1.2624,6.997124420788872
76,-0.3243,-6.9896,4.1658,6.9971193108307075
75,0.2514,6.9926,0.7679,6.997117743757069
94,-6.4942,2.6048,1.4489,6.997114882578391
21,-6.8871,-1.2359,5.7276,6.997113349089037
7,1.3729,-6.8611,-1.0091,6.997109947685545
97,-3.3921,6.1199,-1.5817,6.997107861109475
67,-6.7135,-1.9719,3.2335,6.997104534019768
26,-1.177,-6.8974,-1.8794,6.997103383543793
16,3.4764,-6.0724,-5.6046,6.997099307570244
70,-4.1756,-5.6146,-0.6693,6.997097149532798
46,-6.9809,-0.4758,-1.4036,6.99709585828292
91,-6.0309,-3.5479,-2.7808,6.997095770389312
46,6.7356,-1.895,2.5894,6.99709456560364
53,6.7274,-1.9239,-4.7631,6.997092393987662
3,-1.207,6.8922,3.1185,6.997090098033611
89,2.0809,-6.6805,4.7933,6.997086898131251
52,-6.9689,-0.6274,-5.0369,6.997084962325382
86,1.5616,6.8206,-3.0688,6.99708360104408
65,-4.3458,-5.4839,3.3459,6.997080594790945
83,5.9637,-3.6597,-2.9438,6.9970795179131695
88,0.6775,6.9642,-5.2689,6.997077096188093
18,4.025,5.7235,3.7813,6.997076335870576
73,1.5329,-6.8271,-4.7612,6.997076305143456
82,1.3772,6.8602,4.6584,6.99707252213381
1,4.8905,-5.0042,-5.0829,6.997071379513003
57,1.6743,6.7938,-4.601,6.997070739245102
81,1.5815,6.816,6.7641,6.99707069065334
73,6.1394,-3.3566,6.1667,6.997070524155092
5,-1.1721,6.8982,1.4948,6.997069504442556
32,6.6133,-2.2854,4.7295,6.997055812983057
57,-3.4223,-6.103,6.7994,6.997052685952851
41,-0.9973,6.9256,-5.8955,6.997038134096455
62,-5.4863,4.3427,-5.0547,6.997037300172123
29,0.4705,6.9812,4.8615,6.997036779237337
63,-3.1446,-6.2506,-3.444,6.997035766665767
83,6.4344,-2.749,1.8392,6.997035397938187
48,0.6604,6.9658,1.7412,6.997034929168211
25,1.3095,-6.8734,-5.5187,6.997029213173259
83,-6.9515,0.7969,6.8659,6.997028073403737
22,3.2217,-6.2112,4.5994,6.997024819878803
86,-1.7892,-6.7644,-3.3326,6.997023938789977
55,-0.7081,-6.9611,-2.9307,6.9970221394533265
88,6.772,1.7602,1.2492,6.997019939945863
93,-6.3267,2.9885,3.5038,6.997018303534728
41,1.1835,-6.8962,5.3464,6.997016985115872
87,-2.7069,-6.4522,2.6648,6.997013109177373
35,6.7722,1.7594,1.2075,6.997012305262868
30,-6.9625,-0.6941,-2.1027,6.997012295258599
71,0.6376,-6.9679,-5.3461,6.997011088314782
65,6.7927,1.6785,-3.2767,6.99700904244092
73,6.9103,1.0981,5.8707,6.9970043375719015
46,6.8579,1.3882,0.6458,6.9969916142582305
62,4.2889,-5.5284,5.4281,6.996990050728956
31,3.5808,6.0113,6.5413,6.99698909031592
68,-6.0157,-3.5734,5.0171,6.996987498202351
97,-4.2451,-5.5621,2.0542,6.996987238804999
61,-6.9892,0.33,-3.9118,6.996986254095402
79,5.6227,4.1645,3.7267,6.996986175490131
13,-6.6904,-2.0485,6.7923,6.996985380147654
66,6.7066,1.9948,-4.28,6.996978676543184
82,-0.1225,-6.9959,5.7603,6.996972420983235
39,-1.7088,6.7851,-5.5246,6.996969304634686
74,-2.7227,6.4455,6.0927,6.996968310632828
29,6.9833,-0.4371,5.3105,6.996966149696595
33,4.0507,5.7052,4.9438,6.996962021477606
24,6.9946,-0.1816,-4.9873,6.996957032882222
79,2.9536,6.343,4.2838,6.99695662127471
11,2.7495,-6.4341,-0.5234,6.996955985283886
82,-6.9964,-0.0882,-5.7073,6.99695592382859
49,-5.5275,4.29,-3.6857,6.996953354853811
41,0.0703,6.9966,5.4278,6.996953169058658
45,2.7572,-6.4308,-5.1915,6.996952227934673
7,-5.8394,3.8547,4.0879,6.996949653241761
82,-4.0078,5.7354,2.6313,6.996947477293223
92,-6.3146,-3.0138,5.4056,6.99693958813423
71,-0.307,6.9902,-4.139,6.99693826183996
10,-2.3606,6.5867,-2.2055,6.996931416699752
55,-3.039,6.3025,1.1768,6.996929844581836
40,5.4799,4.3506,0.092,6.996929638777283
49,6.9031,1.142,-5.5051,6.996924582271843
96,-5.6412,-4.1393,-1.8873,6.996923747619379
41,-3.5949,-6.0028,-0.0866,6.996921741022976
21,0.6333,6.9682,-3.1797,6.996919331391495
38,5.9067,3.7507,4.4043,6.99691756275576
3,6.9871,-0.3705,3.6749,6.996916225023707
29,0.7574,-6.9558,3.1514,6.996914205562335
86,6.4997,-2.5905,2.0252,6.996912914993297
20,4.1591,5.6266,1.7689,6.996909344131878
13,-5.2259,-4.6526,-0.1629,6.9969077148408925
51,3.586,6.0081,0.6517,6.996903715930354
32,-3.1141,6.2657,6.2736,6.9969004066086296
8,-0.8416,-6.9461,4.1354,6.9968990109905125
49,-6.7044,-2.0019,3.4378,6.996898096299531
98,6.397,-2.8346,0.8503,6.996896895052835
97,-5.9168,-3.7347,4.157,6.9968926195847825
10,-5.9617,3.6626,-4.6569,6.9968925709917835
21,-5.5901,-4.208,6.6706,6.99689088167023
65,-3.1191,-6.2632,0.0174,6.996889240941292
59,5.5928,-4.2044,-5.8481,6.996884392356358
77,-2.2466,-6.6264,-1.2119,6.996884200842544
91,-5.3627,-4.4942,-1.981,6.9968839442997774
76,5.8256,-3.8754,0.955,6.996880770743489
96,-6.9466,0.8373,2.2076,6.996879508037852
51,-1.4682,-6.8411,-4.4429,6.996875048905761
44,2.066,6.6849,-2.1517,6.9968738740954874
30,-1.2566,6.8831,0.3638,6.996864238357065
78,0.344,6.9884,1.4582,6.9968614792634
71,-3.4942,6.0619,-0.8313,6.996861099807541
34,5.3625,4.4944,-3.3257,6.996859124635853
16,-3.5314,6.0403,1.4542,6.99685715518046
49,-2.5529,6.5145,0.1206,6.996857055850148
21,-2.4081,6.5694,-3.3192,6.996853719351292
5,1.1796,-6.8967,6.7399,6.9968512239435245
91,-6.1828,-3.2755,0.8562,6.996850440734032
24,3.2294,6.207,1.5018,6.996847387216617
33,-3.7523,5.9056,-5.2433,6.996846907714931
33,-4.0721,5.6898,-0.3396,6.996843749148612
77,-5.866,3.8139,-0.4052,6.996841373791462
8,-1.7413,6.7767,0.3439,6.996841328771148
43,-4.3845,5.4527,-5.6111,6.99684053984368
68,0.2573,-6.9921,-3.3151,6.996832547660405
14,-6.9708,0.603,-0.3216,6.996832257529117
77,-3.2445,6.1991,6.2001,6.996829357644789
73,4.7189,-5.166,5.0431,6.996825938237995
1,-5.4823,-4.3474,-3.4633,6.996820710151148
3,-6.6958,2.0302,-2.1929,6.996817110658245
7,-5.5319,-4.2841,1.793,6.996815734318004
94,-6.952,0.7906,-0.1507,6.996810156063976
